response1_type	response1	category	condition	irregular	response2_type	prompt	response2	workerid	Answer.condition	slide_number	context	root	item	Answer.time_in_minutes	participant
1	stadding	verb	13	no	1	Nick tries to stad every day. He gets off work early so he can stad. He says that [BLANK1] holds his life together. But I [BLANK2] once, and it was nothing special.	stadded	0	13	12	Nick tries to XXX every day. He gets off work early so he can XXX. He says that YYY holds his life together. But I YYY once, and it was nothing special.	stad	nonce	8.5877333333	13cond-trials
1	kerns	noun	13			This is a kern. Now there is another one. There are two of them. There are two [BLANK1].	NA	0	13	13	This is a XXX. Now there is another one. There are two of them. There are two YYY.	kern	nonce	8.5877333333	13cond-trials
1	wolping	verb	13	no	1	I don't want to wolp. I try not to wolp. I know that [BLANK1] isn't good for you. I know that because I [BLANK2] a lot when I was a teenager.	wolped	0	13	14	I don't want to XXX. I try not to XXX. I know that YYY isn't good for you. I know that because I YYY a lot when I was a teenager.	wolp	nonce	8.5877333333	13cond-trials
1	niltest	adjective	13		1	I like to watch movies that make me feel nilt. I'm a nilt person afterwards. After I watched this one I felt the [BLANK1] I've ever felt. I felt [BLANK2] than any other movie had made me feel.	nilter	0	13	15	I like to watch movies that make me feel XXX. I'm a XXX person afterwards. After I watched this one I felt the YYY I've ever felt. I felt YYY than any other movie had made me feel.	nilt	nonce	8.5877333333	13cond-trials
1	roakest	adjective	13		1	I had a roak day yesterday. It all started with a roak phone call I got. This might be the [BLANK1] day I've ever had. Maybe even [BLANK2] than the day we went to the aquarium.	roaker	0	13	16	I had a XXX day yesterday. It all started with a XXX phone call I got. This might be the YYY day I've ever had. Maybe even YYY than the day we went to the aquarium.	roak	nonce	8.5877333333	13cond-trials
1	softest	adjective	filler		1	Soft things are nice. Some people disagree, but quite a few think soft things are great. Well, at least everyone can agree that the [BLANK1] one of all is nice. Nothing is [BLANK2] than this one.	softer	0	13	17	XXX things are nice. Some people disagree, but quite a few think XXX things are great. Well, at least everyone can agree that the YYY one of all is nice. Nothing is YYY than this one.	soft	real	8.5877333333	13cond-trials
1	leamest	adjective	13		1	This fruit is so leam. I don't know if you like leam things. Sam loves them. He always eats the [BLANK1] fruit in the bowl. I like it when they're a little [BLANK2] than this one, but not too much.	leamer	0	13	18	This fruit is so XXX. I don't know if you like XXX things. Sam loves them. He always eats the YYY fruit in the bowl. I like it when they're a little YYY than this one, but not too much.	leam	nonce	8.5877333333	13cond-trials
1	skiing	verb	filler	no	1	When I was a kid I used to ski. My father taught me to ski. I used to enjoy [BLANK1] very much. But I probably [BLANK2] one too many times.	skiied	0	13	19	When I was a kid I used to XXX. My father taught me to XXX. I used to enjoy YYY very much. But I probably YYY one too many times.	ski	real	8.5877333333	13cond-trials
1	kitaest	adjective	13		1	It all looked too kita. There here too many kita tables. The [BLANK1] was one in the corner. It was far [BLANK2] than the others.	kitaer	0	13	20	It all looked too XXX. There here too many XXX tables. The YYY was one in the corner. It was far YYY than the others.	kita	nonce	8.5877333333	13cond-trials
1	bizing	verb	13	no	1	Every day I like to bize. I usually bize first thing in the morning. After I'm finished [BLANK1], I'm ready to start the day. This morning I [BLANK2] as usual.	bized	0	13	21	Every day I like to XXX. I usually XXX first thing in the morning. After I'm finished YYY, I'm ready to start the day. This morning I YYY as usual.	bize	nonce	8.5877333333	13cond-trials
1	mensest	adjective	13		1	The woman became mense after seeing it. Her friends laughed at how mense she was. There was no reason for her to be the [BLANK1] person in the room. Yet, she seemed [BLANK2] than everyone present.	menser	0	13	22	The woman became XXX after seeing it. Her friends laughed at how XXX she was. There was no reason for her to be the YYY person in the room. Yet, she seemed YYY than everyone present.	mense	nonce	8.5877333333	13cond-trials
1	teshing	verb	13	no	1	It's difficult to tesh. I've always found it hard to tesh. Some people say [BLANK1] is easy. But I [BLANK2] last week and I can tell you it's not easy.	teshed	0	13	23	It's difficult to XXX. I've always found it hard to XXX. Some people say YYY is easy. But I YYY last week and I can tell you it's not easy.	tesh	nonce	8.5877333333	13cond-trials
1	jates	noun	13			My favorite animal is the jate. They are impressive creatures. I saw a group of [BLANK1] during our trip last summer and I was so excited.	NA	0	13	24	My favorite animal is the XXX. They are impressive creatures. I saw a group of YYY during our trip last summer and I was so excited.	jate	nonce	8.5877333333	13cond-trials
1	tightest	adjective	filler		1	Why are tight pants popular? Most find tight pants uncomfortable. For some reason though, people still try to wear the [BLANK1] ones they can find, always looking for a [BLANK2] pair than the last.	tighter	0	13	25	Why are XXX pants popular? Most find XXX pants uncomfortable. For some reason though, people still try to wear the YYY ones they can find, always looking for a YYY pair than the last.	tight	real	8.5877333333	13cond-trials
4	pizerer	adjective	13		4	Did he think this shirt was too pizer? Maybe it was not pizer enough. After glancing at them again, the second one seemed [BLANK1] than the first. In the end, they decided that being the person with the [BLANK2] shirt at the party was probably not a bad thing.	pizerest	0	13	26	Did he think this shirt was too XXX? Maybe it was not XXX enough. After glancing at them again, the second one seemed YYY than the first. In the end, they decided that being the person with the YYY shirt at the party was probably not a bad thing.	pizer	nonce	8.5877333333	13cond-trials
1	cakes	noun	filler			Did they ask about the cake? I think we need to let them know by tomorrow. I hear [BLANK1] are in scarce quantity at the store.	NA	0	13	27	Did they ask about the XXX? I think we need to let them know by tomorrow. I hear YYY are in scarce quantity at the store.	cake	real	8.5877333333	13cond-trials
1	cheeming	verb	13	no	1	I dream that one day I'll be able to cheem. The chance to cheem would be very exciting. I think I'd really enjoy [BLANK1]. My friend Sam [BLANK2] once and he loved it.	cheemed	0	13	28	I dream that one day I'll be able to XXX. The chance to XXX would be very exciting. I think I'd really enjoy YYY. My friend Sam YYY once and he loved it.	cheem	nonce	8.5877333333	13cond-trials
1	fupps	noun	13			The camera followed the fupp for some time. It was on its way to meet other [BLANK1] near the beach.	NA	0	13	29	The camera followed the XXX for some time. It was on its way to meet other YYY near the beach.	fupp	nonce	8.5877333333	13cond-trials
4	slinter	adjective	13		4	They described it as a slint place. I'm so excited to stay at a slint resort. I hear that the spot we are going to is [BLANK1] than the one they went to. In fact, I hear it is the [BLANK2] resort on the whole coast.	slintest	0	13	30	They described it as a XXX place. I'm so excited to stay at a XXX resort. I hear that the spot we are going to is YYY than the one they went to. In fact, I hear it is the YYY resort on the whole coast.	slint	nonce	8.5877333333	13cond-trials
1	tulvering	verb	13	no	1	Fred couldn't tulver. All he wanted was to tulver. Finally, he succeeded in [BLANK1]. After he [BLANK2] his mind was at ease.	tulvered	0	13	31	Fred couldn't XXX. All he wanted was to XXX. Finally, he succeeded in YYY. After he YYY his mind was at ease.	tulver	nonce	8.5877333333	13cond-trials
1	pankest	adjective	13		1	The painting looked pank. She had worked hard to create such a pank piece. This was her [BLANK1] painting yet. It was [BLANK2] than all the previous ones combined.	panker	0	13	32	The painting looked XXX. She had worked hard to create such a XXX piece. This was her YYY painting yet. It was YYY than all the previous ones combined.	pank	nonce	8.5877333333	13cond-trials
1	stiring	verb	13	no	1	Next week we're going to stire. We've been waiting ages for the chance to stire. We're reading a book about [BLANK1]. My friend [BLANK2] once before, but this will be my first time.	stired	0	13	33	Next week we're going to XXX. We've been waiting ages for the chance to XXX. We're reading a book about YYY. My friend YYY once before, but this will be my first time.	stire	nonce	8.5877333333	13cond-trials
4	zorched	verb	13		1	You should zorch. It's always worthwhile to zorch. I'm [BLANK1], and you should too. Last week you [BLANK2], why won't you now?	zorched	0	13	34	You should XXX. It's always worthwhile to XXX. I'm YYY, and you should too. Last week you YYY, why won't you now?	zorch	nonce	8.5877333333	13cond-trials
1	tattoos	noun	filler			It is hard to believe that having a tattoo is fine now. This would have been unacceptable in our day. We were always taught that [BLANK1] were bad.	NA	0	13	35	It is hard to believe that having a XXX is fine now. This would have been unacceptable in our day. We were always taught that YYY were bad.	tattoo	real	8.5877333333	13cond-trials
1	coodles	noun	13			There was no doubt in my mind that a great coodle like this one was John's. I had seen a set of [BLANK1] in his yard last summer and this had to be one of them.	NA	0	13	36	There was no doubt in my mind that a great XXX like this one was John's. I had seen a set of YYY in his yard last summer and this had to be one of them.	coodle	nonce	8.5877333333	13cond-trials
1	tallest	adjective	filler		1	I met a tall person today. I don't think I've ever met anyone so tall. They were definitely the [BLANK1] person I've met. They were even [BLANK2] than you.	taller	0	13	37	I met a XXX person today. I don't think I've ever met anyone so XXX. They were definitely the YYY person I've met. They were even YYY than you.	tall	real	8.5877333333	13cond-trials
1	Painting	verb	filler	no	1	Jim loves to paint all the time. It seems he was born to paint. [BLANK1] is what he's good at. Last week he [BLANK2] six days out of seven.	panted	0	13	38	Jim loves to XXX all the time. It seems he was born to XXX. YYY is what he's good at. Last week he YYY six days out of seven.	paint	real	8.5877333333	13cond-trials
1	heaches	noun	13			Have you ever heard of a heach? It grows in South America. There are [BLANK1] on the menu tonight for dinner.	NA	0	13	39	Have you ever heard of a XXX? It grows in South America. There are YYY on the menu tonight for dinner.	heach	nonce	8.5877333333	13cond-trials
1	snellest	adjective	13		1	Here is a snell thing. Here are two other things that are snell. This one is the [BLANK1] of them all. It is [BLANK2] than the rest.	sneller	0	13	40	Here is a XXX thing. Here are two other things that are XXX. This one is the YYY of them all. It is YYY than the rest.	snell	nonce	8.5877333333	13cond-trials
